Liver_KNeighborsClassifier,Liver_NNClassifier,Liver_RandomForestClassifier,Liver_SVC
0.0,0.0,0.0,0.0
0.02740288870786347,0.027527761542957295,0.03443390220060204,0.03193303903840012
0.043643869948844685,0.032659145517123275,0.04387628213151642,0.04494448258781837
0.05107373213717845,0.04726458034465044,0.05555389885399853,0.06771297702049753
0.06386631851063476,0.061893629456458155,0.1000585718332478,0.08476506367794526
0.09677718522587545,0.06534190531852711,0.10753257930725527,0.1045601531751941
0.11449416921298679,0.0673272762694153,0.14240031044617288,0.11481570303610511
0.12278945079593959,0.07568673290473402,0.1519220121114438,0.12808837228792555
0.1629746845320025,0.09637638807714781,0.16636038567244948,0.1554267249669334
0.1745095043544935,0.09731682694862118,0.17764048624467366,0.17486541567144692
0.1809292574409133,0.1054324660987431,0.1844895413290229,0.1808061521501581
0.20748314851054578,0.1101694915254237,0.19160495315031706,0.1855996111524779
0.22071707652277234,0.14786674459380475,0.1922585479215589,0.1957974006633724
0.2414222251352749,0.1513150204558737,0.2013791658657062,0.20287376477249888
0.25761916206040214,0.15470485096434833,0.2078726070650298,0.2088065099457504
0.25761916206040214,0.16849795441262416,0.22544751581640915,0.21897035453997477
0.26365318651547925,0.18581785121820188,0.23146561536392046,0.22660985990099913
0.27440278779139626,0.19251899473991818,0.2563359737636906,0.23815461282326514
0.2783767378179779,0.21809503568708707,0.261607173152537,0.25152923770198526
0.2808222455266435,0.23128400702918528,0.2790803059796081,0.2662637007238645
0.2997449310282764,0.24734073641145526,0.2942848101272827,0.28962796511009464
0.30293090031013603,0.24734073641145526,0.2997324996926193,0.30931929388556345
0.30904913857449307,0.25002272874861997,0.3080027479628676,0.3146319983689678
0.34000929575911554,0.27492694330800693,0.3116095115696312,0.33489317169138466
0.35301415639555506,0.2903423480863574,0.31950827946839905,0.33756993936815227
0.3619280299128893,0.2953828170660432,0.32922216035875057,0.3411045851021651
0.36355862154348095,0.3091759205143191,0.33424650070213374,0.34427185910804675
0.37529022327508266,0.32550874023696935,0.34052871466630186,0.36668838421444533
0.386940249128425,0.33884963014127245,0.35210315329956404,0.37999760663759174
0.3925026399539738,0.34442260123148494,0.3552777564741672,0.4084870735149961
0.4164082112712249,0.3606302652474481,0.3614316026280134,0.411444282738028
0.4223833244381189,0.36886200796194946,0.36821126364496254,0.429074748298501
0.435705265654797,0.3864607501077402,0.3748701603038592,0.4383647613245528
0.44378680720065,0.400545489966881,0.4061699516834113,0.4492208275715349
0.44635505326204683,0.4048993736311095,0.4084298386890611,0.4511536006807786
0.46669069010333136,0.41881940385739336,0.41181966919753565,0.4672582274183168
0.4812672663393644,0.43594389246054943,0.42845591430835694,0.47270875438783105
0.49938461068958545,0.4498674648294753,0.4367559584907541,0.49812887768583974
0.5139588119785189,0.4571784472427372,0.4556913899585884,0.502908869211922
0.5321360444143429,0.47030976037405026,0.47313457452041696,0.5129214117561102
0.5473384270139857,0.48618682441008565,0.4860506014178331,0.5308311645333239
0.5577818040327054,0.502484222706315,0.49572077148015997,0.5423803383263548
0.5678539541048553,0.5172409365425146,0.5115534548535545,0.554718521240487
0.58496486650416,0.5250518038361405,0.5412250262200412,0.5649104893203926
0.5857259015117704,0.5354227547243328,0.5494934934715593,0.5707420250800742
0.5953758254082695,0.549032995058711,0.567484579229345,0.5875327092862461
0.6048034469735983,0.5668560532265967,0.5708744097378196,0.6038554865751441
0.6048034469735983,0.5700953426727826,0.5926097114731214,0.6093023764933668
0.6164719828490557,0.5741983245665303,0.6056013522314618,0.6261372178330482
0.6415650323400864,0.5905305539320735,0.6062348054072879,0.6305489825389304
0.6559331548048203,0.5976621858562244,0.6083577295641105,0.6353172534836719
0.6592664881381536,0.6147866744593805,0.6129253398645224,0.6383259114923299
0.6675000413260447,0.6250146113383986,0.6155289767652679,0.6516200404212318
0.6833155059134391,0.6250146113383986,0.6263752543014756,0.6533333763117828
0.6878697366080208,0.6359863981722544,0.633745661671883,0.654151685990852
0.706663684833596,0.6422559906487434,0.6491439113672414,0.6735102353177558
0.7163691763655715,0.6560490940970193,0.6582512745922517,0.6781491196401845
0.7214846494262501,0.6629456458211572,0.6619187182596953,0.6926061218503513
0.7354721434137439,0.6905318527177089,0.6752391451095339,0.7017976864700617
0.7452517397686828,0.6905318527177089,0.7015241455121813,0.7185087847950842
0.7563532013928553,0.6989958025609692,0.7111655022721823,0.7264644718646952
0.75675192547579,0.7135253765002451,0.7128438239505039,0.7318532602914584
0.7654946155342695,0.7386908240794856,0.7235328081689,0.7406041006096851
0.7712513537892053,0.7386908240794856,0.7235328081689,0.7528996754052599
0.7820563966995112,0.7490356516656925,0.7267074113435031,0.7543548388540943
0.7980253508407799,0.7559322033898305,0.7297843344204262,0.7591750877566217
0.8074661444326189,0.7628287551139685,0.7390151036511954,0.7674210190405276
0.8127797391754374,0.7662770309760374,0.7451689498050416,0.7724210190405276
0.8242939540632402,0.7697253068381065,0.7513227959588877,0.7800159557493884
0.8271510969203831,0.7766218585622444,0.757340895506399,0.7825476013190087
0.8378534235131208,0.7800701344243133,0.757340895506399,0.7879887777895969
0.8446527277096851,0.7832202799473401,0.7699416281071316,0.7904887777895969
0.8473924537370824,0.802268742362255,0.7787651575188963,0.79587756621636
0.8557290486490199,0.8041496201052016,0.7847832570664076,0.7983775662163599
0.8612846042045754,0.8150765397989244,0.7908013566139189,0.8110041484948409
0.8646179375379088,0.8333793811876804,0.7908013566139189,0.816004148494841
0.8685753195774826,0.8344408432660917,0.793878279690842,0.8214769705350495
0.8760623018734052,0.8420222092343659,0.793878279690842,0.8351324327199233
0.8816591707579452,0.845470485096435,0.8006579407077912,0.8455212211466865
0.8821497912485656,0.845470485096435,0.8159068094860716,0.8505528667163068
0.8976742083519301,0.8558153126826417,0.8220606556399177,0.8691957362154682
0.8976742083519301,0.863652303278253,0.8347590683383306,0.8766567386448252
0.9031629301564413,0.8695499707773233,0.8415387293552797,0.8813817464078075
0.9180031700255205,0.8797779076563412,0.8490083185895749,0.8850313984435356
0.9210473100559617,0.890064289888954,0.8671494286150319,0.894243399315998
0.9283532461290213,0.9002922267679718,0.8725861487576342,0.8980228167216253
0.9316865794623546,0.9002922267679718,0.8817788514797489,0.9076821587860306
0.9409848250763895,0.9002922267679718,0.8937769840661167,0.9188953302840123
0.9485250798228447,0.9140853302162478,0.9090258528443972,0.9343681523242207
0.9550988201096349,0.9209234365867914,0.9247233756605642,0.9368681523242207
0.9550988201096349,0.9290154614526328,0.9339541448913333,0.950510680681939
0.9591175791283938,0.9345996493278784,0.9405509250175254,0.9547816103810147
0.9662131927993499,0.9345996493278784,0.9458647574500019,0.9578246995000532
0.9689529188267473,0.9380479251899473,0.9534140192365517,0.9607658759706414
0.9775494100548172,0.941437755698422,0.9534140192365517,0.9651898626731092
0.9830381318593286,0.941437755698422,0.9541288599513924,0.965829167109882
0.9830381318593286,0.9448275862068968,0.9578895437120762,0.9730577823764719
0.9906780777412838,0.9448275862068968,0.9629576958988724,0.978717955536645
0.991295361691901,0.9448275862068968,0.9692092221503987,0.9816591320072332
1.0,1.0,1.0,1.0
